id,week_date,week_diff,month_date,month_diff,tract_racial_majority
48201431502,,,22/03/2020,0.571428571428571,White
48201431600,,,22/03/2020,0.8,White
48201431700,,,22/03/2020,0.666666666666667,White
48201431801,,,22/03/2020,0.285714285714286,White
48201431900,,,22/03/2020,0.333333333333333,Other
48201432001,,,22/03/2020,0.285714285714286,Other
48201432100,,,22/03/2020,0.363636363636364,Other
48201432200,,,22/03/2020,0.266666666666667,Other
48201432300,,,22/03/2020,0.0851063829787234,Other
48201432701,,,22/03/2020,0.210526315789474,Latinx
48201432702,,,22/03/2020,0.8,Other
48201432801,,,22/03/2020,0.121212121212121,Latinx
48201432802,,,22/03/2020,0.333333333333333,Latinx
48201432901,,,22/03/2020,0.666666666666667,Latinx
48201432902,,,22/03/2020,0.25,Latinx
48201433001,,,22/03/2020,0.571428571428571,Latinx
48201433002,,,22/03/2020,0.210526315789474,Latinx
48201433003,,,22/03/2020,0.4,Latinx
48201433100,,,22/03/2020,0.222222222222222,Latinx
48201433201,,,22/03/2020,0.173913043478261,Other
