type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
Zip Code,15024,White,09/2022,8,6.88333333333333,2023-01-07
Zip Code,15024,White,10/2022,6,4.43333333333333,2023-01-07
Zip Code,15024,White,11/2022,2,3.76666666666667,2023-01-07
Zip Code,15024,White,12/2022,12,2.35,2023-01-07
Zip Code,15024,White,01/2023,0,0.333333333333333,2023-01-07
Zip Code,15025,White,01/2020,62,23,2023-01-07
Zip Code,15025,White,02/2020,46,20.8571428571429,2023-01-07
Zip Code,15025,White,03/2020,14,13.75,2023-01-07
Zip Code,15025,White,04/2020,0,16.6428571428571,2023-01-07
Zip Code,15025,White,05/2020,0,18.7202380952381,2023-01-07
Zip Code,15025,White,06/2020,2,19.4166666666667,2023-01-07
Zip Code,15025,White,07/2020,2,21.8035714285714,2023-01-07
Zip Code,15025,White,08/2020,0,25.8690476190476,2023-01-07
Zip Code,15025,White,09/2020,10,19.8333333333333,2023-01-07
Zip Code,15025,White,10/2020,24,20.3392857142857,2023-01-07
Zip Code,15025,White,11/2020,4,17.7916666666667,2023-01-07
Zip Code,15025,White,12/2020,28,18.5892857142857,2023-01-07
Zip Code,15025,White,01/2021,20,23,2023-01-07
Zip Code,15025,White,02/2021,6,20.3214285714286,2023-01-07
Zip Code,15025,White,03/2021,14,13.75,2023-01-07
Zip Code,15025,White,04/2021,2,16.6428571428571,2023-01-07
Zip Code,15025,White,05/2021,12,18.7202380952381,2023-01-07
Zip Code,15025,White,06/2021,8,19.4166666666667,2023-01-07
Zip Code,15025,White,07/2021,14,21.8035714285714,2023-01-07
Zip Code,15025,White,08/2021,26,25.8690476190476,2023-01-07
Zip Code,15025,White,09/2021,18,19.8333333333333,2023-01-07
Zip Code,15025,White,10/2021,22,20.3392857142857,2023-01-07
Zip Code,15025,White,11/2021,18,17.7916666666667,2023-01-07
Zip Code,15025,White,12/2021,18,18.5892857142857,2023-01-07
Zip Code,15025,White,01/2022,38,23,2023-01-07
Zip Code,15025,White,02/2022,30,20.3285714285714,2023-01-07
Zip Code,15025,White,03/2022,24,13.75,2023-01-07
