type,xcourtcofips,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
Census Tract,12086,12086003706,Latinx,11/2022,1,0.166666666666667,2024-03-30
Census Tract,12086,12086003706,Latinx,02/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086003706,Latinx,03/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086003707,Latinx,12/2023,1,2.16666666666667,2024-03-30
Census Tract,12086,12086003709,Latinx,06/2023,1,1,2024-03-30
Census Tract,12086,12086003709,Latinx,10/2023,1,3.66666666666667,2024-03-30
Census Tract,12086,12086003710,Latinx,08/2021,2,3.16666666666667,2024-03-30
Census Tract,12086,12086003710,Latinx,07/2023,1,2.16666666666667,2024-03-30
Census Tract,12086,12086003801,Latinx,12/2022,1,2.5,2024-03-30
Census Tract,12086,12086003801,Latinx,04/2023,2,1.66666666666667,2024-03-30
Census Tract,12086,12086003801,Latinx,12/2023,1,2.5,2024-03-30
Census Tract,12086,12086003803,White,03/2023,1,1,2024-03-30
Census Tract,12086,12086003804,White,08/2020,1,1.16666666666667,2024-03-30
Census Tract,12086,12086003804,White,09/2021,1,1.33333333333333,2024-03-30
Census Tract,12086,12086003804,White,02/2022,1,1,2024-03-30
Census Tract,12086,12086003804,White,08/2022,1,1.16666666666667,2024-03-30
Census Tract,12086,12086003804,White,11/2022,1,1.33333333333333,2024-03-30
Census Tract,12086,12086003804,White,03/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086003804,White,05/2023,1,1.83333333333333,2024-03-30
Census Tract,12086,12086003804,White,10/2023,1,0.833333333333333,2024-03-30
Census Tract,12086,12086003804,White,03/2024,1,0.333333333333333,2024-03-30
Census Tract,12086,12086003906,White,11/2022,1,0.5,2024-03-30
Census Tract,12086,12086003906,White,05/2023,1,0,2024-03-30
Census Tract,12086,12086003911,Latinx,01/2023,1,3,2024-03-30
Census Tract,12086,12086003911,Latinx,03/2023,1,2.83333333333333,2024-03-30
Census Tract,12086,12086003911,Latinx,10/2023,1,3,2024-03-30
Census Tract,12086,12086003913,Latinx,01/2023,1,2.83333333333333,2024-03-30
Census Tract,12086,12086003914,Latinx,04/2023,1,1.83333333333333,2024-03-30
Census Tract,12086,12086003914,Latinx,06/2023,1,1.66666666666667,2024-03-30
Census Tract,12086,12086003915,Latinx,12/2022,1,2.33333333333333,2024-03-30
Census Tract,12086,12086003915,Latinx,07/2023,1,3.83333333333333,2024-03-30
Census Tract,12086,12086003915,Latinx,09/2023,1,3.5,2024-03-30
Census Tract,12086,12086003915,Latinx,11/2023,1,2.66666666666667,2024-03-30
Census Tract,12086,12086003918,Latinx,08/2020,1,3,2024-03-30
Census Tract,12086,12086003918,Latinx,03/2021,1,4.66666666666667,2024-03-30
Census Tract,12086,12086003918,Latinx,07/2021,1,2.66666666666667,2024-03-30
Census Tract,12086,12086003918,Latinx,09/2021,2,2.66666666666667,2024-03-30
Census Tract,12086,12086003918,Latinx,02/2022,1,3,2024-03-30
Census Tract,12086,12086003918,Latinx,03/2022,1,4.66666666666667,2024-03-30
Census Tract,12086,12086003918,Latinx,09/2023,1,2.66666666666667,2024-03-30
Census Tract,12086,12086003919,Latinx,06/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086003919,Latinx,07/2023,1,0.5,2024-03-30
Census Tract,12086,12086003921,Latinx,08/2023,2,0.833333333333333,2024-03-30
Census Tract,12086,12086003922,Latinx,12/2021,1,0.5,2024-03-30
Census Tract,12086,12086004000,White,11/2022,1,1,2024-03-30
Census Tract,12086,12086004000,White,01/2023,1,0.833333333333333,2024-03-30
Census Tract,12086,12086004000,White,03/2023,1,1,2024-03-30
Census Tract,12086,12086004000,White,06/2023,1,0.833333333333333,2024-03-30
Census Tract,12086,12086004000,White,09/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086004000,White,12/2023,1,0.5,2024-03-30
Census Tract,12086,12086004102,White,03/2022,1,0.333333333333333,2024-03-30
Census Tract,12086,12086004103,Latinx,01/2023,1,1.5,2024-03-30
Census Tract,12086,12086004103,Latinx,06/2023,2,0.5,2024-03-30
Census Tract,12086,12086004105,Other,03/2023,1,0.833333333333333,2024-03-30
Census Tract,12086,12086004106,White,04/2023,1,2,2024-03-30
Census Tract,12086,12086004106,White,05/2023,1,0.666666666666667,2024-03-30
Census Tract,12086,12086004106,White,10/2023,1,0.833333333333333,2024-03-30
Census Tract,12086,12086004204,Latinx,05/2023,1,2.5,2024-03-30
Census Tract,12086,12086004204,Latinx,07/2023,1,3.16666666666667,2024-03-30
Census Tract,12086,12086004206,Latinx,10/2022,1,2,2024-03-30
Census Tract,12086,12086004207,Other,11/2022,1,17.8333333333333,2024-03-30
Census Tract,12086,12086004208,Other,06/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086004301,Other,11/2022,2,1,2024-03-30
Census Tract,12086,12086004301,Other,10/2023,1,0.833333333333333,2024-03-30
Census Tract,12086,12086004301,Other,12/2023,1,0.5,2024-03-30
Census Tract,12086,12086004303,Latinx,02/2023,1,2.66666666666667,2024-03-30
Census Tract,12086,12086004303,Latinx,04/2023,1,2.83333333333333,2024-03-30
Census Tract,12086,12086004303,Latinx,10/2023,1,3,2024-03-30
Census Tract,12086,12086004303,Latinx,12/2023,1,1.83333333333333,2024-03-30
Census Tract,12086,12086004304,Latinx,01/2023,1,1.33333333333333,2024-03-30
Census Tract,12086,12086004403,Latinx,10/2022,1,2.5,2024-03-30
Census Tract,12086,12086004403,Latinx,07/2023,1,2.33333333333333,2024-03-30
Census Tract,12086,12086004403,Latinx,10/2023,1,2.5,2024-03-30
Census Tract,12086,12086004406,Other,10/2023,1,4.16666666666667,2024-03-30
Census Tract,12086,12086004500,White,10/2022,1,0.5,2024-03-30
Census Tract,12086,12086004602,Latinx,10/2022,1,0.166666666666667,2024-03-30
Census Tract,12086,12086004602,Latinx,01/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086004602,Latinx,04/2023,1,0,2024-03-30
Census Tract,12086,12086004602,Latinx,08/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086004605,Latinx,04/2023,1,0,2024-03-30
Census Tract,12086,12086004605,Latinx,05/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086004701,Latinx,01/2023,2,0.166666666666667,2024-03-30
Census Tract,12086,12086004701,Latinx,02/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086004701,Latinx,04/2023,1,0,2024-03-30
Census Tract,12086,12086004701,Latinx,06/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086004701,Latinx,07/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086004703,Latinx,12/2022,1,0.666666666666667,2024-03-30
Census Tract,12086,12086004703,Latinx,10/2023,1,0.833333333333333,2024-03-30
Census Tract,12086,12086004703,Latinx,11/2023,1,0.833333333333333,2024-03-30
Census Tract,12086,12086004704,Latinx,01/2023,1,0,2024-03-30
Census Tract,12086,12086004704,Latinx,05/2023,1,0,2024-03-30
Census Tract,12086,12086004704,Latinx,11/2023,1,0.5,2024-03-30
Census Tract,12086,12086004705,Latinx,01/2023,1,1,2024-03-30
Census Tract,12086,12086004901,Latinx,07/2023,1,4,2024-03-30
Census Tract,12086,12086004904,Latinx,06/2023,1,1,2024-03-30
Census Tract,12086,12086005002,Latinx,05/2023,1,1.5,2024-03-30
Census Tract,12086,12086005003,Latinx,10/2022,1,1.16666666666667,2024-03-30
Census Tract,12086,12086005003,Latinx,03/2023,1,0,2024-03-30
Census Tract,12086,12086005003,Latinx,10/2023,1,1.16666666666667,2024-03-30
Census Tract,12086,12086005004,Latinx,05/2023,1,1.83333333333333,2024-03-30
Census Tract,12086,12086005004,Latinx,12/2023,1,0.5,2024-03-30
Census Tract,12086,12086005102,Latinx,12/2022,1,3,2024-03-30
Census Tract,12086,12086005103,Latinx,12/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086005104,Latinx,08/2023,1,4.83333333333333,2024-03-30
Census Tract,12086,12086005201,Latinx,09/2023,1,3.33333333333333,2024-03-30
Census Tract,12086,12086005303,Latinx,09/2023,1,2.5,2024-03-30
Census Tract,12086,12086005306,Latinx,05/2023,1,3.66666666666667,2024-03-30
Census Tract,12086,12086005407,Latinx,06/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086005409,Latinx,01/2023,1,5.83333333333333,2024-03-30
Census Tract,12086,12086005410,Latinx,09/2023,1,2,2024-03-30
Census Tract,12086,12086005503,Latinx,09/2023,1,0.833333333333333,2024-03-30
Census Tract,12086,12086005504,Latinx,10/2022,1,1.16666666666667,2024-03-30
Census Tract,12086,12086005504,Latinx,12/2022,1,1.16666666666667,2024-03-30
Census Tract,12086,12086005505,Latinx,08/2023,1,0.5,2024-03-30
Census Tract,12086,12086005600,Latinx,08/2023,1,1,2024-03-30
Census Tract,12086,12086005701,Latinx,07/2023,1,0.833333333333333,2024-03-30
Census Tract,12086,12086005705,Latinx,07/2023,1,1,2024-03-30
Census Tract,12086,12086005705,Latinx,08/2023,1,1.66666666666667,2024-03-30
Census Tract,12086,12086005705,Latinx,10/2023,1,1.33333333333333,2024-03-30
Census Tract,12086,12086005705,Latinx,11/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086005706,Latinx,08/2023,1,2.33333333333333,2024-03-30
Census Tract,12086,12086005708,Latinx,01/2020,1,3,2024-03-30
Census Tract,12086,12086005803,Latinx,02/2023,1,1.16666666666667,2024-03-30
Census Tract,12086,12086005804,Latinx,01/2020,1,0,2024-03-30
Census Tract,12086,12086005804,Latinx,04/2021,7,0.333333333333333,2024-03-30
Census Tract,12086,12086005804,Latinx,12/2021,2,0.666666666666667,2024-03-30
Census Tract,12086,12086005804,Latinx,01/2022,1,0,2024-03-30
Census Tract,12086,12086005804,Latinx,04/2022,1,0.333333333333333,2024-03-30
Census Tract,12086,12086005804,Latinx,08/2022,3,0.833333333333333,2024-03-30
Census Tract,12086,12086005804,Latinx,12/2022,1,0.666666666666667,2024-03-30
Census Tract,12086,12086005804,Latinx,01/2023,2,0,2024-03-30
Census Tract,12086,12086005804,Latinx,04/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086005804,Latinx,10/2023,1,1.16666666666667,2024-03-30
Census Tract,12086,12086005804,Latinx,11/2023,1,0.833333333333333,2024-03-30
Census Tract,12086,12086005901,Latinx,10/2022,1,1.5,2024-03-30
Census Tract,12086,12086005901,Latinx,11/2022,1,0.833333333333333,2024-03-30
Census Tract,12086,12086005901,Latinx,11/2023,1,0.833333333333333,2024-03-30
Census Tract,12086,12086005902,Latinx,04/2023,1,0.5,2024-03-30
Census Tract,12086,12086005902,Latinx,05/2023,1,0.5,2024-03-30
Census Tract,12086,12086005904,Latinx,12/2022,1,2,2024-03-30
Census Tract,12086,12086006002,Latinx,10/2022,1,1,2024-03-30
Census Tract,12086,12086006004,Latinx,02/2023,1,0,2024-03-30
Census Tract,12086,12086006004,Latinx,05/2023,1,0.5,2024-03-30
Census Tract,12086,12086006004,Latinx,07/2023,1,0,2024-03-30
Census Tract,12086,12086006103,Latinx,03/2023,1,0,2024-03-30
Census Tract,12086,12086006104,Latinx,03/2023,1,0.5,2024-03-30
Census Tract,12086,12086006104,Latinx,05/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086006104,Latinx,07/2023,1,0.5,2024-03-30
Census Tract,12086,12086006106,Latinx,02/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086006106,Latinx,05/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086006106,Latinx,10/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086006201,Latinx,12/2023,1,1,2024-03-30
Census Tract,12086,12086006203,Latinx,12/2022,1,0.666666666666667,2024-03-30
Census Tract,12086,12086006203,Latinx,05/2023,1,0.666666666666667,2024-03-30
Census Tract,12086,12086006205,Latinx,05/2023,1,1.33333333333333,2024-03-30
Census Tract,12086,12086006206,Latinx,10/2022,2,0.833333333333333,2024-03-30
Census Tract,12086,12086006206,Latinx,11/2022,1,0.166666666666667,2024-03-30
Census Tract,12086,12086006206,Latinx,01/2023,3,0.333333333333333,2024-03-30
Census Tract,12086,12086006206,Latinx,02/2023,1,0.833333333333333,2024-03-30
Census Tract,12086,12086006206,Latinx,03/2023,2,0.666666666666667,2024-03-30
Census Tract,12086,12086006206,Latinx,07/2023,2,1,2024-03-30
Census Tract,12086,12086006206,Latinx,08/2023,1,1.5,2024-03-30
Census Tract,12086,12086006206,Latinx,11/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086006302,Latinx,12/2022,1,0.166666666666667,2024-03-30
Census Tract,12086,12086006304,Latinx,06/2023,1,0.666666666666667,2024-03-30
Census Tract,12086,12086006401,Latinx,09/2023,1,1.16666666666667,2024-03-30
Census Tract,12086,12086006402,Latinx,02/2023,1,2.33333333333333,2024-03-30
Census Tract,12086,12086006403,Latinx,10/2022,2,1.16666666666667,2024-03-30
Census Tract,12086,12086006403,Latinx,11/2022,1,1.16666666666667,2024-03-30
Census Tract,12086,12086006403,Latinx,11/2023,1,1.16666666666667,2024-03-30
Census Tract,12086,12086006501,Latinx,10/2022,1,1.33333333333333,2024-03-30
Census Tract,12086,12086006501,Latinx,12/2022,1,0.833333333333333,2024-03-30
Census Tract,12086,12086006501,Latinx,07/2023,1,0.666666666666667,2024-03-30
Census Tract,12086,12086006503,Latinx,02/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086006503,Latinx,04/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086006503,Latinx,09/2023,1,0.5,2024-03-30
Census Tract,12086,12086006504,Latinx,04/2023,2,0.333333333333333,2024-03-30
Census Tract,12086,12086006608,Latinx,12/2022,1,0.333333333333333,2024-03-30
Census Tract,12086,12086006608,Latinx,04/2023,1,0.666666666666667,2024-03-30
Census Tract,12086,12086006705,Latinx,02/2023,3,0,2024-03-30
Census Tract,12086,12086006705,Latinx,05/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086006705,Latinx,09/2023,2,0.166666666666667,2024-03-30
Census Tract,12086,12086006705,Latinx,11/2023,1,0,2024-03-30
Census Tract,12086,12086006707,Latinx,02/2023,1,0.666666666666667,2024-03-30
Census Tract,12086,12086006707,Latinx,06/2023,1,0,2024-03-30
Census Tract,12086,12086006707,Latinx,07/2023,8,0.333333333333333,2024-03-30
Census Tract,12086,12086006707,Latinx,08/2023,1,0.833333333333333,2024-03-30
Census Tract,12086,12086006713,Other,12/2022,1,0.333333333333333,2024-03-30
Census Tract,12086,12086006714,Latinx,07/2023,1,0,2024-03-30
Census Tract,12086,12086006715,Latinx,02/2023,1,0.666666666666667,2024-03-30
Census Tract,12086,12086006717,Latinx,07/2023,1,1.16666666666667,2024-03-30
Census Tract,12086,12086006718,Latinx,02/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086006718,Latinx,07/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086006719,White,06/2023,1,0.833333333333333,2024-03-30
Census Tract,12086,12086006719,White,07/2023,1,1.66666666666667,2024-03-30
Census Tract,12086,12086006720,Latinx,04/2023,1,0.666666666666667,2024-03-30
Census Tract,12086,12086006720,Latinx,09/2023,2,0.5,2024-03-30
Census Tract,12086,12086006720,Latinx,12/2023,1,0.5,2024-03-30
Census Tract,12086,12086006801,White,12/2022,1,0,2024-03-30
Census Tract,12086,12086006801,White,05/2023,1,0.833333333333333,2024-03-30
Census Tract,12086,12086006801,White,11/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086006802,White,07/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086006902,Latinx,03/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086006902,Latinx,09/2023,1,0,2024-03-30
Census Tract,12086,12086007004,Latinx,02/2023,1,1.33333333333333,2024-03-30
Census Tract,12086,12086007005,Latinx,02/2023,1,1,2024-03-30
Census Tract,12086,12086007006,Latinx,09/2023,1,0.666666666666667,2024-03-30
Census Tract,12086,12086007007,Latinx,12/2022,1,1.16666666666667,2024-03-30
Census Tract,12086,12086007101,Other,11/2022,1,3.33333333333333,2024-03-30
Census Tract,12086,12086007104,Other,07/2023,1,1.16666666666667,2024-03-30
Census Tract,12086,12086007200,Black,12/2023,1,3.33333333333333,2024-03-30
Census Tract,12086,12086007300,Other,11/2022,1,0.333333333333333,2024-03-30
Census Tract,12086,12086007300,Other,08/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086007300,Other,10/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086007300,Other,11/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086007401,Latinx,03/2023,1,0,2024-03-30
Census Tract,12086,12086007402,Latinx,01/2023,1,0,2024-03-30
Census Tract,12086,12086007402,Latinx,02/2023,1,0.666666666666667,2024-03-30
Census Tract,12086,12086007402,Latinx,08/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086007402,Latinx,09/2023,1,0,2024-03-30
Census Tract,12086,12086007403,Latinx,12/2023,1,0.5,2024-03-30
Census Tract,12086,12086007501,Latinx,01/2023,1,0,2024-03-30
Census Tract,12086,12086007501,Latinx,09/2023,1,0,2024-03-30
Census Tract,12086,12086007503,Latinx,11/2022,1,0,2024-03-30
Census Tract,12086,12086007601,Latinx,04/2023,1,0,2024-03-30
Census Tract,12086,12086007603,Other,02/2023,1,3.66666666666667,2024-03-30
Census Tract,12086,12086007603,Other,07/2023,1,2.16666666666667,2024-03-30
Census Tract,12086,12086007607,Latinx,10/2022,1,0.166666666666667,2024-03-30
Census Tract,12086,12086007607,Latinx,03/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086007607,Latinx,04/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086007705,Latinx,04/2023,1,0,2024-03-30
Census Tract,12086,12086007706,Latinx,01/2023,1,0.833333333333333,2024-03-30
Census Tract,12086,12086007706,Latinx,05/2023,1,1.33333333333333,2024-03-30
Census Tract,12086,12086007706,Latinx,07/2023,2,0.333333333333333,2024-03-30
Census Tract,12086,12086007706,Latinx,12/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086007707,Latinx,06/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086007708,Latinx,03/2023,1,0.5,2024-03-30
Census Tract,12086,12086007805,Latinx,11/2022,1,0.333333333333333,2024-03-30
Census Tract,12086,12086007807,Latinx,10/2022,1,0.166666666666667,2024-03-30
Census Tract,12086,12086007807,Latinx,02/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086007807,Latinx,11/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086007807,Latinx,12/2023,1,0,2024-03-30
Census Tract,12086,12086007808,Latinx,10/2022,1,0.5,2024-03-30
Census Tract,12086,12086007808,Latinx,12/2022,1,1.5,2024-03-30
Census Tract,12086,12086007808,Latinx,03/2023,1,1,2024-03-30
Census Tract,12086,12086007808,Latinx,06/2023,1,1.16666666666667,2024-03-30
Census Tract,12086,12086007809,Latinx,08/2023,1,4.83333333333333,2024-03-30
Census Tract,12086,12086008000,Latinx,05/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086008101,White,12/2022,1,0,2024-03-30
Census Tract,12086,12086008102,White,10/2022,2,0,2024-03-30
Census Tract,12086,12086008102,White,07/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086008102,White,09/2023,1,0,2024-03-30
Census Tract,12086,12086008102,White,11/2023,1,0,2024-03-30
Census Tract,12086,12086008205,White,03/2023,1,0,2024-03-30
Census Tract,12086,12086008205,White,08/2023,1,0,2024-03-30
Census Tract,12086,12086008207,White,03/2023,1,0.166666666666667,2024-03-30
Census Tract,12086,12086008207,White,09/2023,1,0.333333333333333,2024-03-30
Census Tract,12086,12086008208,Latinx,11/2022,1,0.5,2024-03-30
Census Tract,12086,12086008208,Latinx,01/2023,1,1.33333333333333,2024-03-30
Census Tract,12086,12086008208,Latinx,06/2023,1,1.33333333333333,2024-03-30
Census Tract,12086,12086008208,Latinx,11/2023,1,0.5,2024-03-30
Census Tract,12086,12086008209,Other,03/2021,1,0.5,2024-03-30
Census Tract,12086,12086008209,Other,10/2022,1,0.5,2024-03-30
Census Tract,12086,12086008209,Other,02/2023,1,0.5,2024-03-30
Census Tract,12086,12086008209,Other,03/2023,1,0.5,2024-03-30
Census Tract,12086,12086008209,Other,07/2023,1,0.666666666666667,2024-03-30
Census Tract,12086,12086008305,Latinx,12/2022,1,0.5,2024-03-30
Census Tract,12086,12086008305,Latinx,03/2023,1,2,2024-03-30
Census Tract,12086,12086008305,Latinx,05/2023,1,1,2024-03-30
Census Tract,12086,12086008305,Latinx,12/2023,2,0.5,2024-03-30
Census Tract,12086,12086008308,Latinx,11/2022,1,0.666666666666667,2024-03-30
Census Tract,12086,12086008308,Latinx,12/2022,1,1,2024-03-30
Census Tract,12086,12086008308,Latinx,05/2023,1,1.33333333333333,2024-03-30
Census Tract,12086,12086008308,Latinx,08/2023,1,1.16666666666667,2024-03-30
